ID,books_count,original_publication_year,language_code,average_rating,cluster,authors,title,PCA1,PCA2
948,1306,166,4,3.94,1,Rudyard Kipling,The Jungle Book,1201.140442,64.63158429
949,47,228,4,4.14,0,"Allen Ginsberg, William Carlos Williams",Howl and Other Poems,-55.88319686,-29.25176362
950,82,269,4,3.95,0,Richard Carlson,Don't Sweat the Small Stuff ... and it's all small stuff: Simple Ways to Keep the Little Things from Taking Over Your Life,-26.21211606,15.75435717
951,107,264,3,3.96,0,Douglas Adams,"Mostly Harmless (Hitchhiker's Guide to the Galaxy, #5)",-0.785283029,13.88438319
952,30,275,4,3.96,0,Walter Isaacson,Benjamin Franklin: An American Life,-78.55504239,15.2896061
953,71,277,4,4.16,0,Maria V. Snyder,"Poison Study (Study, #1)",-38.11555377,22.33518016
954,52,279,4,4.33,0,J.R. Ward,"Lover Unbound (Black Dagger Brotherhood, #5)",-57.21712961,21.97449673
955,65,276,4,4.36,0,Terry Pratchett,"Going Postal (Discworld, #33; Moist von Lipwig, #1)",-43.94623419,20.60217397
956,343,107,4,4.37,2,"Anonymous, Joseph Smith Jr.",The Book of Mormon: Another Testament of Jesus Christ,252.7895018,-112.7868479
957,35,252,3,3.92,0,Stephen King,The Mist,-70.75322566,-6.91115165
958,30,277,4,4.43,0,Jim Butcher,"Dead Beat (The Dresden Files, #7)",-78.80197431,17.27417333
959,62,274,4,4.47,0,Terry Pratchett,"Night Watch (Discworld, #29; City Watch, #6)",-46.67640853,18.24716532
960,117,258,3,3.94,0,Terry Pratchett,"The Light Fantastic (Discworld, #2; Rincewind #2)",9.878897173,9.164751586
961,37,226,4,4.16,0,Dr. Seuss,Horton Hears a Who!,-65.55982083,-32.47081652
962,35,278,4,4.16,0,Michael   Lewis,The Blind Side: Evolution of a Game,-73.96363862,18.88375725
963,69,273,3,4.29,0,Garth Nix,"Lirael (Abhorsen, #2)",-39.60565645,18.12469636
964,72,278,3,4.16,0,James Patterson,"School's Out—Forever (Maximum Ride, #2)",-37.24581389,23.45671612
965,32,158,4,3.94,0,"Robert Louis Stevenson, Robert Mighall",The Strange Case of Dr. Jekyll and Mr. Hyde and Other Tales of Terror,-62.12732834,-100.5667748
966,193,72,16,3.98,2,John Bunyan,The Pilgrim's Progress,108.2474284,-166.1033186
967,107,277,4,4.2,0,Lee Child,"One Shot (Jack Reacher, #9)",-2.390917093,26.77892978
968,105,280,3,3.93,0,Stephen King,Duma Key,-4.74509501,29.51488335
969,121,278,4,3.93,0,Kate Morton,The House at Riverton,11.37857868,29.49945332
970,59,272,3,3.92,0,Robert Jordan,"Winter's Heart (Wheel of Time, #9)",-49.40568938,15.89806524
971,31,278,4,4.41,0,Jim Butcher,"Proven Guilty (The Dresden Files, #8)",-77.93306589,18.38995105
972,12,139,4,4.17,0,"Fyodor Dostoyevsky, Andrew R. MacAndrew, Ben Marcus","Notes from Underground, White Nights, The Dream of a Ridiculous Man, and Selections from The House of the Dead",-79.62892565,-121.889956
973,138,212,4,3.97,0,Carson McCullers,The Heart is a Lonely Hunter,36.39588304,-33.89626114
974,109,230,4,4.08,0,T.H. White,The Once and Future King (The Once and Future King #1-4),5.39568899,-19.61393965
975,81,264,2,4.27,0,Terry Pratchett,"Small Gods (Discworld, #13)",-26.58560713,10.6806962
976,51,271,4,3.89,0,Christopher Paul Curtis,"Bud, Not Buddy",-57.22188436,13.91247177
977,42,278,4,4.12,0,Alison Bechdel,Fun Home: A Family Tragicomic,-67.01717713,19.74783024
978,85,279,3,4.1,0,Dan Ariely,Predictably Irrational: The Hidden Forces That Shape Our Decisions,-24.46868838,26.0537555
979,64,252,4,3.89,0,Lynne Reid Banks,"The Indian in the Cupboard (The Indian in the Cupboard, #1)",-41.97587374,-3.337213361
980,72,270,4,3.84,0,Simon Winchester,"The Professor and the Madman: A Tale of Murder, Insanity and the Making of the Oxford English Dictionary",-36.25906175,15.5123397
981,103,274,4,4.01,0,"James Patterson, Andrew Gross","2nd Chance (Women's Murder Club, #2)",-5.989970657,23.30821416
982,80,258,2,4.53,0,Art Spiegelman,"The Complete Maus (Maus, #1-2)",-26.83731478,4.603187617
983,4,273,3,3.92,0,Jasper Fforde,"The Eyre Affair (Thursday Next, #1)",-104.1084455,10.10132537
984,4,261,2,4.17,0,"Faye Perozich, Anne Rice, John Bolton, Daerick Gr?ss",Anne Rice's The Vampire Lestat: A Graphic Novel,-102.6263007,-1.800993984
985,34,250,4,4.14,0,"Louis Sachar, Adam McCauley",Sideways Stories from Wayside School (Wayside School #1),-71.49954108,-9.025071807
986,94,270,4,4.14,0,"Dalai Lama XIV, Howard C. Cutler",The Art of Happiness,-14.42736447,18.22790355
987,38,270,4,3.86,0,Anna Quindlen,Black and Blue,-69.99900166,11.31545228
988,101,276,4,3.85,0,John Grisham,The Last Juror,-8.221547365,25.04604518
989,59,275,4,3.6,0,Chuck Palahniuk,Diary,-49.77682708,18.86938001
990,48,277,3,4.15,0,Janet Evanovich,"Eleven on Top (Stephanie Plum, #11)",-60.93879532,19.50187712
991,82,277,4,3.91,0,"Cornelia Funke, Anthea Bell","Inkspell (Inkworld, #2)",-27.19966865,23.69305051
992,16,275,3,3.75,0,Chuck Klosterman,"Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto",-92.44710563,13.5672869
993,157,217,4,3.99,0,Evelyn Waugh,Brideshead Revisited: The Sacred and Profane Memories of Captain Charles Ryder,54.63332984,-26.58927078
994,33,279,3,4.41,0,Jim Butcher,"White Night (The Dresden Files, #9)",-76.07097489,19.63492474
995,69,256,3,4.03,0,"Margaret Weis, Tracy Hickman","Dragons of Autumn Twilight  (Dragonlance: Chronicles, #1)",-37.50707574,1.255049277
996,79,278,3,4.01,0,Eoin Colfer,"The Lost Colony (Artemis Fowl, #5)",-30.29934237,24.32081342
997,52,278,3,3.59,0,Scott Westerfeld,"Extras (Uglies, #4)",-57.0927843,20.98808742
998,73,277,3,4.28,0,John Flanagan,"The Burning Bridge (Ranger's Apprentice, #2)",-36.13002918,22.58779176
999,72,264,4,3.89,0,Julia Cameron,The Artist's Way: A Spiritual Path to Higher Creativity,-35.51839914,9.558315269
1000,13,264,4,4.2,0,"Jon Scieszka, Lane Smith",The Stinky Cheese Man and Other Fairly Stupid Tales,-94.06714349,2.275420364
1001,111,275,4,3.67,0,John Grisham,The King of Torts,1.82542478,25.28812676
1002,57,278,4,4.34,0,"Marcus Luttrell, Patrick Robinson",Lone Survivor: The Eyewitness Account of Operation Redwing and the Lost Heroes of SEAL Team 10,-52.13193039,21.59934763
1003,18,280,4,2.97,0,Chetan Bhagat,The 3 Mistakes of My Life,-91.08038819,18.77024995
1004,296,198,4,4.2,2,Agatha Christie,"The Murder of Roger Ackroyd (Hercule Poirot, #4)",194.9155624,-28.2858477
1005,103,212,4,3.96,0,Richard Wright,Native Son,1.663594749,-38.21657966
1006,94,275,3,3.8,0,Nicholas Sparks,"True Believer (Jeremy Marsh & Lexie Darnell, #1)",-15.04372283,23.19541919
1007,89,280,4,3.32,0,Lauren Weisberger,Chasing Harry Winston,-20.62349059,27.53425177
1008,55,255,16,4.13,0,David Eddings,"Magician's Gambit (The Belgariad, #3)",-51.28738877,-1.54035129
1009,1,232,4,4.15,0,William L. Shirer,The Rise and Fall of the Third Reich: A History of Nazi Germany,-102.0251274,-30.9605594
1010,89,277,4,3.41,0,Nick Hornby,A Long Way Down,-20.25316521,24.55722519
1011,35,265,4,4.16,0,"Jeff Smith, Steve Hamaker","Out from Boneville (Bone, #1)",-72.35885973,5.983394942
1012,123,267,4,3.66,0,Stephen King,Rose Madder,14.72119537,18.8306973
1013,98,270,3,4,0,Lee Child,"Die Trying (Jack Reacher, #2)",-10.45711394,18.7274481
1014,50,271,16,3.79,0,Jodi Picoult,Keeping Faith,-58.22422584,13.7199042
1015,83,279,3,3.82,0,Joe Hill,Heart-Shaped Box,-26.45336509,25.80694193
1016,85,277,3,3.39,0,Lauren Weisberger,Everyone Worth Knowing,-24.22173458,24.06924133
1017,86,258,4,4.11,0,Brian Jacques,"Redwall (Redwall, #1)",-20.88483634,5.332381552
1018,983,124,4,3.51,4,"Karl Marx, Friedrich Engels, Gareth Stedman Jones",The Communist Manifesto,885.79574,-16.91680273
1019,1056,106,4,3.69,4,James Fenimore Cooper,The Last of the Mohicans (The Leatherstocking Tales #2),960.4593569,-25.76792797
1020,118,251,4,4.18,0,William Styron,Sophie's Choice,11.73450483,2.336024666
1021,89,276,4,3.64,0,Sophie Kinsella,"Shopaholic and Sister (Shopaholic, #4)",-20.12974165,23.56483878
1022,36,272,4,3.92,0,Bruce H. Wilkinson,The Prayer of Jabez:  Breaking Through to the Blessed Life,-72.23059843,13.05323467
1023,38,278,4,4.16,0,"Julia Child, Alex Prud'Homme",My Life in France,-70.98658526,19.25407046
1024,85,254,16,4.16,0,Charles Bukowski,Ham on Rye,-21.39341338,1.17043857
1025,45,273,3,3.94,0,Wendelin Van Draanen,Flipped,-63.42205141,15.16226809
1026,62,213,16,4.21,0,Robert McCloskey,Make Way for Ducklings,-39.15626798,-42.35439845
1027,98,267,4,4.01,0,"Douglas Preston, Lincoln Child","Relic (Pendergast, #1)",-10.08761455,15.74467654
1028,63,267,4,3.91,0,Bill Bryson,Notes from a Small Island,-44.81989463,11.42437792
1029,31,280,3,4.43,0,Jim Butcher,"Small Favor (The Dresden Files, #10)",-78.17912349,20.38038041
1030,50,277,4,4.01,0,Shannon Hale,"Princess Academy (Princess Academy, #1)",-58.95491361,19.74302088
1031,416,184,3,3.9,2,George Bernard Shaw,Pygmalion,315.7267809,-27.36018837
1032,31,280,4,4.26,0,Brandon Mull,"Grip of the Shadow Plague (Fablehaven, #3)",-78.17994127,20.37465533
1033,141,271,4,3.53,0,Helen Fielding,"Bridget Jones: The Edge of Reason (Bridget Jones, #2)",32.08974927,25.02194752
1034,105,266,4,3.95,0,Louis de Bernières,Corelli's Mandolin,-3.017706707,15.61641839
1035,80,276,3,3.81,0,Nicholas Sparks,"At First Sight (Jeremy Marsh & Lexie Darnell, #2)",-29.06008395,22.45962425
1036,76,272,4,4.05,0,Bill Bryson,In a Sunburned Country,-32.53656549,17.99071534
1037,639,166,4,4.32,4,Arthur Conan Doyle,The Memoirs of Sherlock Holmes,539.2422106,-17.70146907
1038,55,256,3,4.17,0,David Eddings,"Enchanters' End Game (The Belgariad, #5)",-51.40000418,-0.473109965
1039,60,275,3,4.36,0,"Marjane Satrapi, Mattias Ripa, Blake Ferris, Anjali Singh",The Complete Persepolis,-48.78371198,18.99841239
1040,79,239,4,4.03,0,Chaim Potok,The Chosen,-25.48584082,-14.38604059
1041,94,230,4,4.09,0,"Irving Stone, ????? ?????",The Agony and the Ecstasy,-9.489578723,-21.46550789
1042,166,276,3,3.95,0,Cecelia Ahern,"Love, Rosie",56.28209961,33.07523852
1043,36,235,4,4.15,0,"Peggy Parish, Fritz Siebel",Amelia Bedelia  (Amelia Bedelia #1),-67.6631718,-23.66323198
1044,50,275,3,4,0,"Lemony Snicket, Brett Helquist","The Slippery Slope (A Series of Unfortunate Events, #10)",-58.70719034,17.76411463
1045,635,129,4,4,4,"Charles Dickens, Nicola Bradbury, Hablot Knight Browne",Bleak House,539.8402829,-54.91156507
1046,56,210,4,4.12,0,Esphyr Slobodkina,"Caps for Sale: A Tale of a Peddler, Some Monkeys and Their Monkey Business",-44.73003342,-46.00285971
1047,35,276,4,4.12,0,Jim Butcher,"Furies of Calderon (Codex Alera, #1)",-73.71674591,16.89909497
1048,14,255,3,4.27,0,Tamora Pierce,"Alanna: The First Adventure (Song of the Lioness, #1)",-91.96296469,-6.526414776
1049,74,262,4,4.18,0,Dan Simmons,"The Fall of Hyperion (Hyperion Cantos, #2)",-33.28683428,7.820455505
1050,93,259,3,3.75,0,James Ellroy,"The Black Dahlia (L.A. Quartet, #1)",-14.06095691,7.194623507
1051,918,145,4,4.06,4,"Lewis Carroll, John Tenniel, Peter Glassman","Through the Looking-Glass, and What Alice Found There",818.7005319,-4.101330288
1052,139,263,3,4.23,0,Jung Chang,Wild Swans: Three Daughters of China,31.09337272,16.84199546
1053,36,233,4,4.08,0,P.D. Eastman,"Go, Dog. Go!",-67.41627636,-25.64788763
1054,87,209,16,4.19,0,"Laura Ingalls Wilder, Garth Williams","On the Banks of Plum Creek  (Little House, #4)",-13.85371003,-43.2377929
1055,62,162,4,4.21,0,"Emily Dickinson, Thomas H. Johnson",The Complete Poems of Emily Dickinson,-32.85059748,-92.89436019
1056,58,228,3,4.06,0,Fred Gipson,"Old Yeller (Old Yeller, #1)",-44.96649396,-27.88816819
1057,27,279,4,3.87,0,Steve Martin,Born Standing Up: A Comic's Life,-82.02586566,18.88865504
1058,7,277,16,4.01,0,Frank Warren,PostSecret: Extraordinary Confessions from Ordinary Lives (PostSecret),-101.6360112,14.36604632
1059,90,224,16,4.02,0,"Mary Norton, Beth Krush, Joe Krush","The Borrowers (The Borrowers, #1)",-12.72830912,-27.98240868
1060,112,271,4,3.8,0,Stephen King,Hearts in Atlantis,3.311542164,21.44219351
1061,146,254,4,3.94,0,"Haruki Murakami, Alfred Birnbaum","A Wild Sheep Chase (The Rat, #3)",39.15002448,8.769340994
1062,61,275,3,3.83,0,Philippa Gregory,"The Queen's Fool (The Plantagenet and Tudor Novels, #12)",-47.79131252,19.1219673
1063,31,256,4,4.24,0,Tom Robbins,Jitterbug Perfume,-75.21727074,-3.441393745
1064,61,278,3,4.32,0,John Flanagan,"The Battle for Skandia (Ranger's Apprentice, #4)",-48.1616908,22.09886566
1065,154,277,4,3.56,0,"Paulo Coelho, Margaret Jull Costa",The Zahir,44.24964391,32.58064482
1066,602,177,4,3.94,4,"Edith Wharton, Nina Bawden",The House of Mirth,501.167364,-11.35289008
1067,86,271,3,4.16,0,Nathaniel Philbrick,In the Heart of the Sea: The Tragedy of the Whaleship Essex,-22.4887865,18.23849547
1068,57,278,4,4.2,0,Ayaan Hirsi Ali,Infidel,-52.13191762,21.59937858
1069,103,279,4,3.88,0,Nassim Nicholas Taleb,The Black Swan: The Impact of the Highly Improbable,-6.60718145,28.26992071
1070,264,234,4,3.94,2,"Aleksandr Solzhenitsyn, H.T. Willetts",One Day in the Life of Ivan Denisovich,158.7163472,3.488282496
1071,58,267,4,4.19,0,Neal Stephenson,"The Diamond Age: or, A Young Lady's Illustrated Primer",-49.78167576,10.80712734
1072,118,231,4,3.97,0,Walter M. Miller Jr.,A Canticle for Leibowitz,14.20341457,-17.51064016
1073,423,8,4,3.6,2,"Sophocles, J.E. Thomas","Antigone (The Theban Plays, #3)",344.3986701,-201.1528796
1074,55,275,3,3.82,0,Robert Jordan,"Crossroads of Twilight (Wheel of Time, #10)",-53.74541833,18.38134309
1075,800,145,4,3.21,4,Stephen Crane,The Red Badge of Courage,701.6031773,-18.66679513
1076,64,271,4,3.85,0,Steven Erikson,"Gardens of the Moon (The Malazan Book of the Fallen, #1)",-44.32131616,15.51717117
1077,133,278,4,3.51,0,Paulo Coelho,The Witch Of Portobello,23.28683042,30.98079899
1078,20,250,4,4.13,0,Madeleine L'Engle,"A Swiftly Tilting Planet (A Wrinkle in Time Quintet, #3)",-85.39245585,-10.75319789
1079,75,275,4,3.99,0,Suzanne Collins,"Gregor the Overlander (Underland Chronicles, #1)",-33.89924472,20.84429755
1080,65,264,3,3.7,0,Anne Rice,"The Tale of the Body Thief (The Vampire Chronicles, #4)",-42.46400636,8.700055788
1081,90,277,4,4.02,0,David Baldacci,"The Camel Club (Camel Club, #1)",-19.26086972,24.68052807
1082,73,278,3,4.16,0,James Patterson,"Saving the World and Other Extreme Sports (Maximum Ride, #3)",-36.25346277,23.58015385
1083,57,268,3,3.98,0,Terry Goodkind,"Blood of the Fold (Sword of Truth, #3)",-50.89661897,11.68183426
1084,76,278,4,3.84,0,Philippa Gregory,"The Boleyn Inheritance (The Plantagenet and Tudor Novels, #10)",-33.27721351,23.94477514
1085,39,279,3,3.91,0,Melissa de la Cruz,"Masquerade (Blue Bloods, #2)",-70.11682258,20.37566169
1086,126,271,4,3.83,0,J.M. Coetzee,Disgrace,17.20445511,23.17031517
1087,146,200,3,4.36,0,"A.A. Milne, Ernest H. Shepard","The House at Pooh Corner (Winnie-the-Pooh, #2)",45.81682408,-44.81110956
1088,48,276,4,3.1,0,Sue Monk Kidd,The Mermaid Chair,-60.81608833,18.50401102
1089,49,242,4,4.18,0,Arnold Lobel,"Frog and Toad Are Friends (Frog and Toad, #1)",-55.62672169,-15.11219912
1090,56,274,3,3.97,0,"Lemony Snicket, Brett Helquist","The Carnivorous Carnival (A Series of Unfortunate Events, #9)",-52.62963636,17.51241211
1091,64,246,3,4.3,0,Michael Shaara,"The Killer Angels (The Civil War Trilogy, #2)",-41.23441066,-9.285554711
1092,51,267,3,4.16,0,Laurell K. Hamilton,"Circus of the Damned (Anita Blake, Vampire Hunter, #3)",-56.72729758,9.948832492
1093,70,278,4,4.24,0,Jonathan Stroud,"Ptolemy's Gate (Bartimaeus, #3)",-39.23135671,23.2040603
1094,680,168,4,3.72,4,H.G. Wells,The Island of Dr. Moreau,579.6817722,-10.65571816
1095,330,229,4,4.03,2,"Boris Pasternak, Max Hayward, Manya Harari, John Bayley",Doctor Zhivago,224.8287356,6.673475308
1096,83,266,16,3.76,0,Michael Crichton,Disclosure,-24.8594135,12.83167828
1097,529,183,4,3.35,2,Edith Wharton,Ethan Frome,427.9851189,-14.40970094
1098,30,264,2,3.78,0,"Jane Hamilton, Frank  Muller, C.J. Critt",A Map of the World,-77.19546957,4.385480034
1099,2,177,4,4.07,0,"O. Henry, Lisbeth Zwerger",The Gift of the Magi,-94.24331986,-85.41555991
1100,45,240,3,3.92,0,Tom Wolfe,The Electric Kool-Aid Acid Test,-59.34838011,-17.58480105
1101,139,231,3,3.46,0,"William S. Burroughs, James Grauerholz, Barry  Miles",Naked Lunch,35.04366789,-14.91257231
1102,50,263,4,4.28,0,"Neil Gaiman, Kelley Jones, Charles Vess, Colleen Doran, Malcolm Jones III, Steve Erickson",Dream Country (The Sandman #3),-57.22671481,5.850263317
1103,95,273,4,3.67,0,John Grisham,A Painted House,-13.80530408,21.32845187
1104,127,241,4,4.05,0,"Ursula K. Le Guin, Lech J?czmyk",The Left Hand of Darkness,21.90012206,-6.476362603
1105,82,259,4,4.04,0,Dean Koontz,Intensity,-24.97767897,5.830981649
1106,603,151,4,3.69,4,"Henrik Ibsen, Michael   Meyer",A Doll's House,505.3692957,-37.0301217
1107,47,231,2,4.18,0,James A. Michener,Hawaii,-56.25186752,-26.26324045
1108,92,233,4,3.89,0,Richard Yates,Revolutionary Road,-11.84459631,-18.73533246
1109,34,278,3,3.73,0,"Rachel Cohn, David Levithan",Nick & Norah's Infinite Playlist,-74.95511723,18.76617724
1110,43,238,4,4.06,0,"Tom Stoppard, Henry Popkin",Rosencrantz and Guildenstern Are Dead,-61.08703935,-19.82214125
1111,88,268,4,3.91,0,Alex Garland,The Beach,-20.13456116,15.50265686
1112,93,274,4,3.94,0,Stephen King,Everything's Eventual: 14 Dark Tales,-15.91347547,22.07385228
1113,51,227,16,3.97,0,Beverly Cleary,"Beezus and Ramona (Ramona, #1)",-51.80033183,-29.81946261
1114,110,244,16,4.11,0,Ursula K. Le Guin,"The Farthest Shore (Earthsea Cycle, #3)",4.649814479,-5.666962621
1115,78,268,4,3.66,0,Michael Crichton,Airframe,-30.05804956,14.26833478
1116,58,254,3,4.17,0,Raymond E. Feist,"Magician: Apprentice (The Riftwar Saga, #1)",-48.17606176,-2.087467884
1117,58,276,4,3.95,0,Jennifer Crusie,Bet Me,-50.89265464,19.73820046
1118,113,266,4,4.31,0,Nelson Mandela,Long Walk to Freedom,4.921069423,16.60384069
1119,82,261,4,4.34,0,Bryce Courtenay,"The Power of One (The Power of One, #1)",-25.22459538,7.815586453
1120,207,202,4,3.92,2,Dashiell Hammett,The Maltese Falcon,106.1025602,-35.30240198
1121,96,271,4,4.07,0,Lee Child,"Tripwire  (Jack Reacher, #3)",-12.56610038,19.46713006
1122,146,267,4,3.98,0,Daniel Goleman,Emotional Intelligence: Why It Can Matter More Than IQ,37.54524195,21.66969446
1123,78,208,16,4.35,0,"Munro Leaf, Robert Lawson",The Story of Ferdinand,-22.66144018,-45.34110345
1124,13,279,3,4.29,0,Ellen Hopkins,"Impulse (Impulse, #1)",-95.91798635,17.16619657
1125,880,104,4,3.75,4,Walter Scott,Ivanhoe,786.0524434,-49.47765375
1126,43,276,3,4.13,0,Janet Evanovich,"Ten Big Ones (Stephanie Plum, #10)",-65.77710457,17.8923573
1127,115,268,4,4.19,0,Michael Connelly,"The Poet (Jack McEvoy, #1; Harry Bosch Universe, #5)",6.658893547,18.83541381
1128,47,278,16,4.16,0,Brandon Mull,"Rise of the Evening Star (Fablehaven, #2)",-62.06542465,20.29585813
1129,113,272,4,3.97,0,Anthony Horowitz,"Stormbreaker (Alex Rider, #1)",4.180433251,22.55792922
1130,82,274,4,4.16,0,"Lee Child, Dick Hill","Without Fail (Jack Reacher, #6)",-26.82935786,20.71598856
1131,36,265,3,4.6,0,"Francine Rivers, Richard Ferrone","A Voice in the Wind (Mark of the Lion, #1)",-71.36571544,6.112498069
1132,97,249,4,4.04,0,Philip K. Dick,A Scanner Darkly,-8.857966868,-2.240807948
1133,798,161,4,3.76,4,Mark Twain,A Connecticut Yankee in King Arthur's Court,697.6433124,-3.036423189
1134,36,269,4,4.29,0,"Jeph Loeb, Tim Sale, Gregory Wright, Richard Starkings",Batman: The Long Halloween,-71.86029858,10.07614619
1135,187,210,4,3.91,2,"Jean-Paul Sartre, Lloyd Alexander, Hayden Carruth",Nausea,85.26798245,-29.83246998
1136,75,273,4,3.93,0,John Eldredge,Wild at Heart: Discovering the Secret of a Man's Soul,-33.65235019,18.85963969
1137,12,281,4,4.35,0,Brandon Mull,"Secrets of the Dragon Sanctuary (Fablehaven, #4)",-97.15806529,19.02165403
1138,49,278,4,4.14,0,Janet Evanovich,"Twelve Sharp (Stephanie Plum, #12)",-60.07072111,20.61188997
1139,118,242,4,4.07,0,Ursula K. Le Guin,"The Tombs of Atuan (Earthsea Cycle, #2)",12.84551562,-6.594971078
1140,846,162,4,3.96,4,"Arthur Conan Doyle, Peter Ackroyd, Ed Glinert",The Sign of Four,745.1527034,3.880879447
1141,34,201,4,4.23,0,Jan Brett,The Mitten,-65.45076733,-57.64953426
